date,review,rating,user,source,month,year,neg_review
2019-03-12 16:48:25,"Tried to be helpful by using the 'Found a trolley' feature coz there was a trolley sitting at the void deck for almost 3 weeks. Keyed in postal code - works. Then it asked to take a photo of the trolley. 'Submit' button appears. Press the button, nothing happens. Fill in the form below this with contact details and description of location and press 'Submit' button, again nothing happens. Tried at least 4 times. Give up!!! Fair price, it's your trolley...go think about it!",2,Gary Chow,googleplay,3,2019,1
2019-09-09 21:03:10,"I have been using this app to buy my family grocery needs online for almost a year now. Buying is okay but my complain is that I find this app ""unfriendly"" in terms of how to report missing items from the delivery. There is a method/instruction in the app but it is frustrating to make it through. Even trying to get hold and speak to a person is frustrating too, could not get one. There is a missing item in the recent delivery which I could not let pass, that item is not cheap. Any suggestion?",2,Cocoy Lopez,googleplay,9,2019,1
2019-08-13 00:27:01,The app is slow to update cart. It does not reflect the correct quantity in the cart after one has changed the quantity. Have to go in and out at least once or twice before it is updated. Also takes a few minutes to remove unavailable items when checking out. Waste a lot of time in order.,2,Mary Lim,googleplay,8,2019,1
2019-03-21 13:33:20,"the thing I hate about this app is that EVERYTIME IT takes more than 30sec to even load the app. just to test how long it can take, almost more than 1mins during 1 occasion. it is not bcoz my hp is full. coz I have no issue opening up competitor grocery app in split sec. I wanted to feedback via the app but I don't think there's a feedback segment. like seriously??",2,Gekie T,googleplay,3,2019,1
2020-02-08 23:00:43,"Used to be my go to app. After updating, I cannot even select click and collect as an option for delivery. Wasted all my time choosing my shopping list. Even when there was the option, choosing a location did not yield any results. Please fix this asap.",2,Keith T,googleplay,2,2020,1
2019-07-08 13:48:39,A lot of items sold out and need to step up in doing more promos which is measurable so that consumers dont move to other online groceries store. Promo codes and also some deals dont make sense to spend a ridiculously amount of money on the same item to get something for free. Marketing needs a revamp team.,2,cammy cleopatra,googleplay,7,2019,1
2018-12-23 23:39:33,"After adding stock available items to cart and ready to make payment, some item would indicate out of stock. As a result it is troublesome to look for other items to add to qualify for free delivery. Need indicate as unavailable from the beginning instead.",2,Tony Low,googleplay,12,2018,1
2019-02-01 14:39:05,"After opening the application, it keeps on updating & updating. Taking too long a time. The app should come on fast. Too slow already. Thanks.",2,Wk F,googleplay,2,2019,1
2019-10-22 01:36:12,Refreshed app may look good. But now some items missing. Like f&n soda 4 pack. Address now lets you add additional information to help delivery driver. But delivery driver told me they don't actually get this information . Then what's the point? Add so customers feel shiok only is it? Bunch of mysterious people in charge of this app for sure.,2,Sanjiv Vaswani,googleplay,10,2019,1
2019-05-25 12:34:32,delivery is good but this app need to improve. stop logging us out all the time and remember our products in fhe cart as some days we just a few items till we have what we want before checking out.,2,Jansen Chua,googleplay,5,2019,1
2018-10-08 18:17:34,Works well. But it keeps on logging me out of my account whenever I exit the app. Have to re-log in every single time I use it...,2,A Google user,googleplay,10,2018,1
2020-03-17 00:25:57,app is buggy and slow. doesn't load for me half the time :(,2,Jesline Gui,googleplay,3,2020,1
2020-01-15 11:01:16,"App functionality is so-so but the difficulty is in getting delivery. First of all, they make you pay a further $1 for almost any slot before/after work hours. When your base delivery fee is $7 and one has to spend $50 to get 'free' delivery, this is just silly. Secondly, the slots are completely booked up for the next like 5(?!?) DAYS, and then for the 6th day you're left with only the slots that require a surcharge. This is gonna be a perpetual problem if they don't increase drivers!",2,Yvonne Lee,googleplay,1,2020,1
2019-10-21 16:07:08,"Always requires compulsory updates. Waste of time! Use plenty of space, 92MB and the Contact Us page is BLANK SPACE. Ridiculous app. Another mandatory update again. WOT ....",2,Toma Hawk,googleplay,10,2019,1
2018-11-24 14:52:35,Not consistent. It uses postal code to determine address which is not applicable to private apartments whereby it applies only to the unit on level 1.,2,Raymond Chew,googleplay,11,2018,1
2019-07-01 11:57:04,"Very disappointing, many fresh produce is sold out although available in physical stores. Had issues to add my credit card which expires this month. No option to select July 2019.",2,Manjita Vaswani,googleplay,7,2019,1
2018-12-28 06:29:20,"Faulty, cannot submit feedback, after pressing the submit button, it just hang.... After umpteen times, it finally work. Must be slow server or maintenance, should tell users.....",2,Yewyang Ke,googleplay,12,2018,1
2019-10-22 21:32:41,"After the updated, i cant use the scan barcode function to look items. Now i have seach slowly for the items. I still like the old app.",2,Samuel Wong,googleplay,10,2019,1
2019-05-11 11:40:53,The previous version was better. This version is very buggy. I tried to put through an order 5 times and it hung every time until i reduced the order.,2,Corr Chong,googleplay,5,2019,1
2019-11-28 23:17:10,"Very limited product selection. Some products seem to be always out of stock. Cannot view status of reported issue directly in the app e.g. whether refund request has been processed or not. Overall, not liking the app much.",2,Siti Zarinah K.,googleplay,11,2019,1
2019-10-17 08:08:43,"Everytime of their update, there will be new problem. For this round, I can't make payment. I am sure my card is fine.",2,Lih Lin,googleplay,10,2019,1
2019-10-26 15:34:27,The old app is way much better. The new one is always taking so long to load and navigation is quite unfriendly,2,Edlyn Wee,googleplay,10,2019,1
2018-11-06 07:54:28,There always seemed to be technical difficulties encountered when applying discount codes.,2,Vernise Lim,googleplay,11,2018,1
2019-03-10 23:41:52,always have glitch and the product images will not appear on screen. I have to constantly reinstall app.,2,Stefanie Herman,googleplay,3,2019,1
2019-05-05 21:07:23,user unfriendly! gotta keep pressing Load More and doesn't capture correctly when pressed. took long time to load more items as well.,2,Shirlene Fam,googleplay,5,2019,1
2019-03-17 21:50:24,"Every postal code I keyed for Home Delivery is ""not valid"", and that prevented me from selecting available time slots. So there is no point in continuing to use the app for me.",2,wensi ent,googleplay,3,2019,1
2018-12-28 16:34:52,Not so good as the selection date and timing not function when pressing it as it hang or freezes.,2,Alan T,googleplay,12,2018,1
2020-03-29 22:41:20,Forever no earliest slot for delivery,2,junhui goh,googleplay,3,2020,1
2018-11-21 22:49:13,Always showing an irritating msg indicating i'm not connected to 3G or wifi.. When in fact i'm connected...,2,Ash Zzz,googleplay,11,2018,1
2019-04-07 12:44:38,My app keeps hanging while browsing n force close itself. Its irritating that u have to rebrowse all over again halfway. I tend to give up.,2,alycia lim,googleplay,4,2019,1
2020-02-08 09:13:32,Unable to see or select point of collection at the moment.,2,Angel,googleplay,2,2020,1
2019-04-11 14:47:27,"unable to delete item from cart, have to click item and reduce quantity. item sold out unable to delete from app. have to go browser then can delete item. not user friendly for dummy.",2,Sharon Hiew,googleplay,4,2019,1
2018-10-16 18:10:26,"hang and crash need to uninstall and reinstall several times and when payment, item sold out",2,L H K,googleplay,10,2018,1
2019-09-08 10:05:56,"Items keep going out of stock, sometimes stuck on one page",2,Haslinda Lim,googleplay,9,2019,1
2019-04-06 11:30:24,"not user friendly and bad search buttons. those sold out, but appears available, and only prompted me sold out upon checkout.",2,Ava Adore,googleplay,4,2019,1
2018-11-06 18:25:46,"Under delivery date & time slot, if it taken up, should grey off. Easier for user to indentify.",2,Kass Cool,googleplay,11,2018,1
2019-08-11 08:36:51,Easy to use. If can collect link point it will be better,2,Lum Sandra,googleplay,8,2019,1
2019-01-23 21:35:58,Horrible app! Couldn''t received the voucher even though my purchase already qualified and customer service is not even able to assist when i ask to change delivery timing!,2,James Kua,googleplay,1,2019,1
2019-01-14 00:30:57,App dont allow to earn linkpoint..should include as still patronage fairprice supermarket. Need to improve on this issues.😪😒😪,2,David Chee,googleplay,1,2019,1
2019-10-24 08:18:29,Something wrong with the app? It keeps saying server is down,2,Dawn L,googleplay,10,2019,1
2019-11-06 19:44:24,"Should offer more items than what are available from the nearest store, especially non perishable. Couldn't find the Faultless Magic spray in store and was disappointed that it is not available on NTUCOn too. So it's back to shopping at Redmart.",2,Thomas & Karan WANG,googleplay,11,2019,1
2019-05-28 10:14:18,"very limited supplies especially meat, removing unavailable items takes so much time",2,Riz Magsombol,googleplay,5,2019,1
2019-11-24 21:06:32,Lost the barcode functionality I wanted to scan and check the price,2,Chan Jun Hao,googleplay,11,2019,1
2019-06-30 09:03:56,Lots of sold out items is making purchasing frustrating.,2,Joey Teng,googleplay,6,2019,1
2018-11-10 18:22:02,"Promo Code does not work. Keep asking you to come back later. Once a buyer walks out, he ain't coming back!",2,eddie lim,googleplay,11,2018,1
2019-07-06 12:17:35,the barcode scanning does not work anymore,2,Lynne Tan,googleplay,7,2019,1
2019-12-22 01:29:42,Bad layout and browsing experience.,2,kok yik kuan,googleplay,12,2019,1
2018-12-30 16:40:23,Very limited choice and regular item like milk put of stock during check out...,2,Justin Tan,googleplay,12,2018,1
2020-03-09 19:43:03,"Not sure what happening. I am a new user. And so far only added one laundry detergent. But when i check the cart, i dont have that detergent on the list. But i have other 11 items in the cart. A glitch or what?",2,Lea Kamarudin,googleplay,3,2020,1
2019-02-10 10:01:20,The app keeps hanging.. there is no option of deleting items from the cart too?,2,A Google user,googleplay,2,2019,1
2019-06-14 01:42:01,"always out of stock , especially offer items..",2,janelimleepeng1,googleplay,6,2019,1
2019-09-29 13:45:14,The app is slow at times to respond,2,Terence,googleplay,9,2019,1
2019-09-03 23:39:02,Items sold out but not updated until checkout stage,2,Boon Sing Kee,googleplay,9,2019,1
2019-09-28 21:45:41,The help service can be improved . I sent a help msg but unsure where it went to or if anyone received.,2,KJ Jow,googleplay,9,2019,1
2019-07-19 19:02:13,"The fresh product delivered were not that fresh at all for example vegetables, tubes of fruit juices, tofu, etc are not the ""newest"" on stock.",2,Nemo 2123,googleplay,7,2019,1
2019-10-12 12:03:44,Why the items we want indicate sold out but can find it in the store? The items is not comprehensive,2,Shirley Wong,googleplay,10,2019,1
2019-11-25 12:02:21,Disappointing. The app itself is pretty decent but it is a bit surprising to find that so many items are sold out or out of stock when trying to place orders.,2,Ravi Putcha,googleplay,11,2019,1
2020-06-26 18:48:23,Very disappointed with your service. I wrote in my issues for more 2 weeks but no response from FAIR PRICE. I'll continue to purchase from your competitor.,2,Helen Chua,googleplay,6,2020,1
